year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2017,"Blue-gray Tanager",Thraupis episcopus,5,73.75,0.06779661016949153
2018,"Blue-gray Tanager",Thraupis episcopus,0,51,0
2019,"Blue-gray Tanager",Thraupis episcopus,0,33.91,0
2020,"Blue-gray Tanager",Thraupis episcopus,0,45.6,0
2021,"Blue-gray Tanager",Thraupis episcopus,11,67.1,0.1639344262295082
2015,"Palm Tanager",Thraupis palmarum,0,56.5,0
2016,"Palm Tanager",Thraupis palmarum,0,85.5,0
2017,"Palm Tanager",Thraupis palmarum,8,73.75,0.10847457627118644
2018,"Palm Tanager",Thraupis palmarum,0,51,0
2019,"Palm Tanager",Thraupis palmarum,0,33.91,0
2020,"Palm Tanager",Thraupis palmarum,0,45.6,0
2021,"Palm Tanager",Thraupis palmarum,0,67.1,0
2015,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,56.5,0
2016,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,85.5,0
2017,"Red-legged Honeycreeper",Cyanerpes cyaneus,8,73.75,0.10847457627118644
2018,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,51,0
2019,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,33.91,0
2020,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,45.6,0
2021,"Red-legged Honeycreeper",Cyanerpes cyaneus,0,67.1,0
2015,"Blue-black Grassquit",Volatinia jacarina,0,56.5,0
2016,"Blue-black Grassquit",Volatinia jacarina,0,85.5,0
2017,"Blue-black Grassquit",Volatinia jacarina,0,73.75,0
2018,"Blue-black Grassquit",Volatinia jacarina,0,51,0
2019,"Blue-black Grassquit",Volatinia jacarina,0,33.91,0
2020,"Blue-black Grassquit",Volatinia jacarina,0,45.6,0
2021,"Blue-black Grassquit",Volatinia jacarina,2,67.1,0.02980625931445604
2015,"White-collared Seedeater",Sporophila torqueola,0,56.5,0
2016,"White-collared Seedeater",Sporophila torqueola,1,85.5,0.011695906432748537
2017,"White-collared Seedeater",Sporophila torqueola,0,73.75,0
2018,"White-collared Seedeater",Sporophila torqueola,0,51,0
2019,"White-collared Seedeater",Sporophila torqueola,0,33.91,0
2020,"White-collared Seedeater",Sporophila torqueola,0,45.6,0
2021,"White-collared Seedeater",Sporophila torqueola,0,67.1,0
2015,"Grayish Saltator",Saltator coerulescens,0,56.5,0
2016,"Grayish Saltator",Saltator coerulescens,3,85.5,0.03508771929824561
2017,"Grayish Saltator",Saltator coerulescens,0,73.75,0
2018,"Grayish Saltator",Saltator coerulescens,0,51,0
2019,"Grayish Saltator",Saltator coerulescens,0,33.91,0
2020,"Grayish Saltator",Saltator coerulescens,0,45.6,0
2021,"Grayish Saltator",Saltator coerulescens,2,67.1,0.02980625931445604
2015,"Stripe-headed Sparrow",Peucaea ruficauda,6,56.5,0.10619469026548672
2016,"Stripe-headed Sparrow",Peucaea ruficauda,39,85.5,0.45614035087719296
2017,"Stripe-headed Sparrow",Peucaea ruficauda,27,73.75,0.36610169491525424
2018,"Stripe-headed Sparrow",Peucaea ruficauda,0,51,0
2019,"Stripe-headed Sparrow",Peucaea ruficauda,14,33.91,0.4128575641403716
2020,"Stripe-headed Sparrow",Peucaea ruficauda,8,45.6,0.17543859649122806
2021,"Stripe-headed Sparrow",Peucaea ruficauda,12,67.1,0.17883755588673622
2015,"Olive Sparrow",Arremonops rufivirgatus,2,56.5,0.035398230088495575
2016,"Olive Sparrow",Arremonops rufivirgatus,2,85.5,0.023391812865497075
2017,"Olive Sparrow",Arremonops rufivirgatus,0,73.75,0
2018,"Olive Sparrow",Arremonops rufivirgatus,0,51,0
2019,"Olive Sparrow",Arremonops rufivirgatus,1,33.91,0.029489826010026542
2020,"Olive Sparrow",Arremonops rufivirgatus,2,45.6,0.043859649122807015
2021,"Olive Sparrow",Arremonops rufivirgatus,2,67.1,0.02980625931445604
2015,"Summer Tanager",Piranga rubra,11,56.5,0.19469026548672566
2016,"Summer Tanager",Piranga rubra,13,85.5,0.15204678362573099
2017,"Summer Tanager",Piranga rubra,16,73.75,0.21694915254237288
2018,"Summer Tanager",Piranga rubra,8,51,0.1568627450980392
2019,"Summer Tanager",Piranga rubra,10,33.91,0.29489826010026543
2020,"Summer Tanager",Piranga rubra,9,45.6,0.19736842105263158
2021,"Summer Tanager",Piranga rubra,14,67.1,0.20864381520119227
2015,"Western Tanager",Piranga ludoviciana,0,56.5,0
2016,"Western Tanager",Piranga ludoviciana,15,85.5,0.17543859649122806
2017,"Western Tanager",Piranga ludoviciana,5,73.75,0.06779661016949153
2018,"Western Tanager",Piranga ludoviciana,0,51,0
2019,"Western Tanager",Piranga ludoviciana,1,33.91,0.029489826010026542
2020,"Western Tanager",Piranga ludoviciana,0,45.6,0
2021,"Western Tanager",Piranga ludoviciana,6,67.1,0.08941877794336811
2015,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,56.5,0
2016,"Rose-breasted Grosbeak",Pheucticus ludovicianus,1,85.5,0.011695906432748537
2017,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,73.75,0
2018,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,51,0
2019,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,33.91,0
2020,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,45.6,0
2021,"Rose-breasted Grosbeak",Pheucticus ludovicianus,0,67.1,0
2015,"Blue Grosbeak",Passerina caerulea,0,56.5,0
2016,"Blue Grosbeak",Passerina caerulea,0,85.5,0
2017,"Blue Grosbeak",Passerina caerulea,0,73.75,0
2018,"Blue Grosbeak",Passerina caerulea,2,51,0.0392156862745098
2019,"Blue Grosbeak",Passerina caerulea,0,33.91,0
2020,"Blue Grosbeak",Passerina caerulea,0,45.6,0
2021,"Blue Grosbeak",Passerina caerulea,2,67.1,0.02980625931445604
2015,"Indigo Bunting",Passerina cyanea,0,56.5,0
2016,"Indigo Bunting",Passerina cyanea,2,85.5,0.023391812865497075
2017,"Indigo Bunting",Passerina cyanea,2,73.75,0.02711864406779661
2018,"Indigo Bunting",Passerina cyanea,0,51,0
2019,"Indigo Bunting",Passerina cyanea,0,33.91,0
2020,"Indigo Bunting",Passerina cyanea,0,45.6,0
2021,"Indigo Bunting",Passerina cyanea,1,67.1,0.01490312965722802
2015,"Painted Bunting",Passerina ciris,0,56.5,0
2016,"Painted Bunting",Passerina ciris,0,85.5,0
2017,"Painted Bunting",Passerina ciris,0,73.75,0
2018,"Painted Bunting",Passerina ciris,0,51,0
2019,"Painted Bunting",Passerina ciris,0,33.91,0
2020,"Painted Bunting",Passerina ciris,0,45.6,0
2021,"Painted Bunting",Passerina ciris,3,67.1,0.044709388971684055
2015,"Dickcissel",Spiza americana,0,56.5,0
2016,"Dickcissel",Spiza americana,0,85.5,0
2017,"Dickcissel",Spiza americana,6,73.75,0.08135593220338982
2018,"Dickcissel",Spiza americana,9,51,0.17647058823529413
2019,"Dickcissel",Spiza americana,0,33.91,0
2020,"Dickcissel",Spiza americana,0,45.6,0
2021,"Dickcissel",Spiza americana,20,67.1,0.2980625931445604
2015,"Eastern Meadowlark",Sturnella magna,2,56.5,0.035398230088495575
2016,"Eastern Meadowlark",Sturnella magna,1,85.5,0.011695906432748537
2017,"Eastern Meadowlark",Sturnella magna,0,73.75,0
2018,"Eastern Meadowlark",Sturnella magna,0,51,0
2019,"Eastern Meadowlark",Sturnella magna,3,33.91,0.08846947803007964
2020,"Eastern Meadowlark",Sturnella magna,0,45.6,0
2021,"Eastern Meadowlark",Sturnella magna,0,67.1,0
2015,"Melodious Blackbird",Dives dives,30,56.5,0.5309734513274337
2016,"Melodious Blackbird",Dives dives,59,85.5,0.6900584795321637
2017,"Melodious Blackbird",Dives dives,38,73.75,0.5152542372881356
2018,"Melodious Blackbird",Dives dives,11,51,0.21568627450980393
2019,"Melodious Blackbird",Dives dives,12,33.91,0.35387791212031855
2020,"Melodious Blackbird",Dives dives,21,45.6,0.4605263157894737
2021,"Melodious Blackbird",Dives dives,15,67.1,0.22354694485842028
2015,"Great-tailed Grackle",Quiscalus mexicanus,254,56.5,4.495575221238938
2016,"Great-tailed Grackle",Quiscalus mexicanus,144,85.5,1.6842105263157894
2017,"Great-tailed Grackle",Quiscalus mexicanus,204,73.75,2.766101694915254
2018,"Great-tailed Grackle",Quiscalus mexicanus,100,51,1.9607843137254901
2019,"Great-tailed Grackle",Quiscalus mexicanus,66,33.91,1.9463285166617519
2020,"Great-tailed Grackle",Quiscalus mexicanus,200,45.6,4.385964912280701
2021,"Great-tailed Grackle",Quiscalus mexicanus,122,67.1,1.8181818181818183
2015,"Bronzed Cowbird",Molothrus aeneus,0,56.5,0
2016,"Bronzed Cowbird",Molothrus aeneus,0,85.5,0
2017,"Bronzed Cowbird",Molothrus aeneus,8,73.75,0.10847457627118644
2018,"Bronzed Cowbird",Molothrus aeneus,0,51,0
2019,"Bronzed Cowbird",Molothrus aeneus,1,33.91,0.029489826010026542
2020,"Bronzed Cowbird",Molothrus aeneus,0,45.6,0
2021,"Bronzed Cowbird",Molothrus aeneus,0,67.1,0
2015,"Orchard Oriole",Icterus spurius,0,56.5,0
2016,"Orchard Oriole",Icterus spurius,0,85.5,0
2017,"Orchard Oriole",Icterus spurius,4,73.75,0.05423728813559322
2018,"Orchard Oriole",Icterus spurius,0,51,0
2019,"Orchard Oriole",Icterus spurius,0,33.91,0
2020,"Orchard Oriole",Icterus spurius,0,45.6,0
2021,"Orchard Oriole",Icterus spurius,0,67.1,0
2015,"Streak-backed Oriole",Icterus pustulatus,3,56.5,0.05309734513274336
2016,"Streak-backed Oriole",Icterus pustulatus,13,85.5,0.15204678362573099
2017,"Streak-backed Oriole",Icterus pustulatus,19,73.75,0.2576271186440678
2018,"Streak-backed Oriole",Icterus pustulatus,5,51,0.09803921568627451
2019,"Streak-backed Oriole",Icterus pustulatus,8,33.91,0.23591860808021234
2020,"Streak-backed Oriole",Icterus pustulatus,25,45.6,0.5482456140350876
2021,"Streak-backed Oriole",Icterus pustulatus,34,67.1,0.5067064083457526
2015,"Spot-breasted Oriole",Icterus pectoralis,3,56.5,0.05309734513274336
2016,"Spot-breasted Oriole",Icterus pectoralis,2,85.5,0.023391812865497075
2017,"Spot-breasted Oriole",Icterus pectoralis,2,73.75,0.02711864406779661
2018,"Spot-breasted Oriole",Icterus pectoralis,2,51,0.0392156862745098
2019,"Spot-breasted Oriole",Icterus pectoralis,0,33.91,0
2020,"Spot-breasted Oriole",Icterus pectoralis,2,45.6,0.043859649122807015
2021,"Spot-breasted Oriole",Icterus pectoralis,5,67.1,0.0745156482861401
2015,"Baltimore Oriole",Icterus galbula,7,56.5,0.12389380530973451
2016,"Baltimore Oriole",Icterus galbula,1,85.5,0.011695906432748537
2017,"Baltimore Oriole",Icterus galbula,16,73.75,0.21694915254237288
2018,"Baltimore Oriole",Icterus galbula,6,51,0.11764705882352941
2019,"Baltimore Oriole",Icterus galbula,2,33.91,0.058979652020053085
2020,"Baltimore Oriole",Icterus galbula,12,45.6,0.2631578947368421
2021,"Baltimore Oriole",Icterus galbula,4,67.1,0.05961251862891208
2015,"Montezuma Oropendola",Psarocolius montezuma,12,56.5,0.21238938053097345
2016,"Montezuma Oropendola",Psarocolius montezuma,46,85.5,0.5380116959064327
2017,"Montezuma Oropendola",Psarocolius montezuma,29,73.75,0.39322033898305087
2018,"Montezuma Oropendola",Psarocolius montezuma,7,51,0.13725490196078433
2019,"Montezuma Oropendola",Psarocolius montezuma,58,33.91,1.7104099085815396
2020,"Montezuma Oropendola",Psarocolius montezuma,19,45.6,0.41666666666666663
2021,"Montezuma Oropendola",Psarocolius montezuma,51,67.1,0.760059612518629
2015,"Scrub Euphonia",Euphonia affinis,0,56.5,0
2016,"Scrub Euphonia",Euphonia affinis,46,85.5,0.5380116959064327
2017,"Scrub Euphonia",Euphonia affinis,35,73.75,0.4745762711864407
2018,"Scrub Euphonia",Euphonia affinis,23,51,0.45098039215686275
2019,"Scrub Euphonia",Euphonia affinis,37,33.91,1.091123562370982
2020,"Scrub Euphonia",Euphonia affinis,8,45.6,0.17543859649122806
2021,"Scrub Euphonia",Euphonia affinis,26,67.1,0.3874813710879285
2015,"Yellow-crowned Euphonia",Euphonia luteicapilla,2,56.5,0.035398230088495575
2016,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,85.5,0
2017,"Yellow-crowned Euphonia",Euphonia luteicapilla,15,73.75,0.2033898305084746
2018,"Yellow-crowned Euphonia",Euphonia luteicapilla,0,51,0
2019,"Yellow-crowned Euphonia",Euphonia luteicapilla,2,33.91,0.058979652020053085
2020,"Yellow-crowned Euphonia",Euphonia luteicapilla,3,45.6,0.06578947368421052
2021,"Yellow-crowned Euphonia",Euphonia luteicapilla,8,67.1,0.11922503725782416
2015,"Yellow-throated Euphonia",Euphonia hirundinacea,3,56.5,0.05309734513274336
2016,"Yellow-throated Euphonia",Euphonia hirundinacea,5,85.5,0.05847953216374269
2017,"Yellow-throated Euphonia",Euphonia hirundinacea,6,73.75,0.08135593220338982
2018,"Yellow-throated Euphonia",Euphonia hirundinacea,5,51,0.09803921568627451
2019,"Yellow-throated Euphonia",Euphonia hirundinacea,12,33.91,0.35387791212031855
2020,"Yellow-throated Euphonia",Euphonia hirundinacea,7,45.6,0.15350877192982457
2021,"Yellow-throated Euphonia",Euphonia hirundinacea,11,67.1,0.1639344262295082
2015,"Tricolored Munia",Lonchura malacca,0,56.5,0
2016,"Tricolored Munia",Lonchura malacca,0,85.5,0
2017,"Tricolored Munia",Lonchura malacca,0,73.75,0
2018,"Tricolored Munia",Lonchura malacca,0,51,0
2019,"Tricolored Munia",Lonchura malacca,7,33.91,0.2064287820701858
2020,"Tricolored Munia",Lonchura malacca,0,45.6,0
2021,"Tricolored Munia",Lonchura malacca,0,67.1,0
