species,count_year,how_many_cw,number_by_party_hours,flags
"Northern Shoveler
[Anas clypeata]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Northern Shoveler
[Anas clypeata]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",,,
"Northern Shoveler
[Anas clypeata]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",,,
"Lesser Scaup
[Aythya affinis]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
"Lesser Scaup
[Aythya affinis]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",,,
"Lesser Scaup
[Aythya affinis]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Lesser Scaup
[Aythya affinis]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",,,
"Lesser Scaup
[Aythya affinis]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",,,
"Lesser Scaup
[Aythya affinis]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",,,
"Lesser Scaup
[Aythya affinis]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",,,
"Lesser Scaup
[Aythya affinis]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Lesser Scaup
[Aythya affinis]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",,,
"Lesser Scaup
[Aythya affinis]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Lesser Scaup
[Aythya affinis]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",,,
"Lesser Scaup
[Aythya affinis]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Lesser Scaup
[Aythya affinis]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Lesser Scaup
[Aythya affinis]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Lesser Scaup
[Aythya affinis]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Lesser Scaup
[Aythya affinis]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",,,
"Lesser Scaup
[Aythya affinis]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",,,
"Lesser Scaup
[Aythya affinis]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Lesser Scaup
[Aythya affinis]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"Lesser Scaup
[Aythya affinis]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",,,
"Lesser Scaup
[Aythya affinis]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",4,0.0151,
"Lesser Scaup
[Aythya affinis]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",1,0.0062,
"Lesser Scaup
[Aythya affinis]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",,,
"Lesser Scaup
[Aythya affinis]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Lesser Scaup
[Aythya affinis]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",,,
"Lesser Scaup
[Aythya affinis]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",,,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",8,0.0435,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",45,0.2368,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",6,0.0194,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",15,0.0688,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",16,0.1103,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",13,0.0884,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",4,0.0244,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",33,0.1284,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",18,0.0747,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",13,0.0551,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",14,0.07,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",25,0.1412,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",9,0.0381,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",37,0.1135,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",46,0.1833,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",47,0.1865,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",48,0.2424,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",12,0.0706,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",16,0.1592,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",28,0.1649,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",34,0.1281,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",13,0.08,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",86,0,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",13,0.165,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",33,0.1878,
"Gray-headed Chachalaca
[Ortalis cinereiceps]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",107,0.5879,
"Crested Guan
[Penelope purpurascens]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",17,0.0924,
"Crested Guan
[Penelope purpurascens]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",9,0.0474,
"Crested Guan
[Penelope purpurascens]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",13,0.0419,
"Crested Guan
[Penelope purpurascens]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",4,0.0183,
"Crested Guan
[Penelope purpurascens]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",18,0.1241,
"Crested Guan
[Penelope purpurascens]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",8,0.0544,
"Crested Guan
[Penelope purpurascens]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",18,0.1098,
"Crested Guan
[Penelope purpurascens]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",20,0.0778,
"Crested Guan
[Penelope purpurascens]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",16,0.0664,
"Crested Guan
[Penelope purpurascens]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",27,0.1144,
"Crested Guan
[Penelope purpurascens]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",4,0.02,
"Crested Guan
[Penelope purpurascens]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",29,0.1638,
"Crested Guan
[Penelope purpurascens]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",33,0.1395,
"Crested Guan
[Penelope purpurascens]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",19,0.0583,
"Crested Guan
[Penelope purpurascens]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",15,0.0598,
"Crested Guan
[Penelope purpurascens]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",21,0.0833,
"Crested Guan
[Penelope purpurascens]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",26,0.1313,
"Crested Guan
[Penelope purpurascens]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",12,0.0706,
"Crested Guan
[Penelope purpurascens]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",5,0.0498,
"Crested Guan
[Penelope purpurascens]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",6,0.0353,
"Crested Guan
[Penelope purpurascens]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",33,0.1243,
"Crested Guan
[Penelope purpurascens]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",30,0.1846,
"Crested Guan
[Penelope purpurascens]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",72,0,
"Crested Guan
[Penelope purpurascens]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",9,0.1142,
"Crested Guan
[Penelope purpurascens]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",34,0.1935,
"Crested Guan
[Penelope purpurascens]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",48,0.2637,
"Black Guan
[Chamaepetes unicolor]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",35,0.1902,
"Black Guan
[Chamaepetes unicolor]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",32,0.1684,
"Black Guan
[Chamaepetes unicolor]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",37,0.1194,
"Black Guan
[Chamaepetes unicolor]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",10,0.0459,
"Black Guan
[Chamaepetes unicolor]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",8,0.0552,
"Black Guan
[Chamaepetes unicolor]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",16,0.1088,
"Black Guan
[Chamaepetes unicolor]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",13,0.0793,
"Black Guan
[Chamaepetes unicolor]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",18,0.07,
"Black Guan
[Chamaepetes unicolor]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",68,0.2822,"HC,"
"Black Guan
[Chamaepetes unicolor]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",28,0.1186,
"Black Guan
[Chamaepetes unicolor]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",18,0.09,
"Black Guan
[Chamaepetes unicolor]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",22,0.1243,
"Black Guan
[Chamaepetes unicolor]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",53,0.2241,
"Black Guan
[Chamaepetes unicolor]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",70,0.2147,
"Black Guan
[Chamaepetes unicolor]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",55,0.2191,
"Black Guan
[Chamaepetes unicolor]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",10,0.0397,
"Black Guan
[Chamaepetes unicolor]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",10,0.0505,
"Black Guan
[Chamaepetes unicolor]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",13,0.0765,
"Black Guan
[Chamaepetes unicolor]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",12,0.1194,
"Black Guan
[Chamaepetes unicolor]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",6,0.0353,
"Black Guan
[Chamaepetes unicolor]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",38,0.1431,
"Black Guan
[Chamaepetes unicolor]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",49,0.3015,
"Black Guan
[Chamaepetes unicolor]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",54,0,
"Black Guan
[Chamaepetes unicolor]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",26,0.3299,
"Black Guan
[Chamaepetes unicolor]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",22,0.1252,
"Black Guan
[Chamaepetes unicolor]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",27,0.1484,
"Great Curassow
[Crax rubra]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
"Great Curassow
[Crax rubra]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",,,
"Great Curassow
[Crax rubra]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Great Curassow
[Crax rubra]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",,,
"Great Curassow
[Crax rubra]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",,,
"Great Curassow
[Crax rubra]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",,,
"Great Curassow
[Crax rubra]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",,,
"Great Curassow
[Crax rubra]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Great Curassow
[Crax rubra]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",,,
"Great Curassow
[Crax rubra]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Great Curassow
[Crax rubra]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",,,
"Great Curassow
[Crax rubra]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Great Curassow
[Crax rubra]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Great Curassow
[Crax rubra]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Great Curassow
[Crax rubra]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Great Curassow
[Crax rubra]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",1,0.004,"US,"
"Great Curassow
[Crax rubra]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",,,
"Great Curassow
[Crax rubra]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Great Curassow
[Crax rubra]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",2,0.0199,
"Great Curassow
[Crax rubra]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",3,0.0177,
"Great Curassow
[Crax rubra]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",,,
"Great Curassow
[Crax rubra]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",2,0.0123,
"Great Curassow
[Crax rubra]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",,,
"Great Curassow
[Crax rubra]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Great Curassow
[Crax rubra]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",1,0.0057,
"Great Curassow
[Crax rubra]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",4,0.022,
"Crested Bobwhite
[Colinus cristatus]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",10,0.0543,
"Crested Bobwhite
[Colinus cristatus]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",2,0.0105,
"Crested Bobwhite
[Colinus cristatus]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Crested Bobwhite
[Colinus cristatus]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",2,0.0092,
"Crested Bobwhite
[Colinus cristatus]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",2,0.0138,
